positionName,companyShortName,city,companySize,education,financeStage,industryField,salary,平均薪资,workYear
数据分析师,单创,杭州,500-2000人,本科,未融资,"移动互联网,电商",8k-10k,9.0,1-3年
数据分析师,玩呐网络,杭州,15-50人,本科,未融资,"金融,软件开发",15k-20k,17.5,1-3年
数据分析师,微拍堂,杭州,500-2000人,大专,A轮,"移动互联网,电商",25k-35k,30.0,3-5年
资深数据分析师,溪鸟物流,杭州,150-500人,本科,不需要融资,移动互联网,10k-15k,12.5,不限
资深数据分析师,溪鸟物流,杭州,150-500人,本科,不需要融资,移动互联网,10k-15k,12.5,不限
资深数据分析师 (MJ000007),多准大数据,杭州,150-500人,本科,A轮,"数据服务,广告营销",15k-25k,20.0,3-5年
BI数据分析师,凡声科技,杭州,500-2000人,本科,B轮,"移动互联网,金融",18k-30k,24.0,5-10年
数据分析师,东家,杭州,150-500人,本科,B轮,移动互联网,3k-5k,4.0,应届毕业生
数据分析专家,云车物联科技,杭州,500-2000人,本科,未融资,数据服务,25k-50k,37.5,5-10年
数据分析师,云车物联科技,杭州,500-2000人,本科,未融资,数据服务,10k-20k,15.0,3-5年
数据分析专家,菜鸟网络,杭州,2000人以上,本科,B轮,物流丨运输,25k-45k,35.0,5-10年
数据分析专员,博彦科技,杭州,2000人以上,本科,上市公司,"移动互联网,电商",8k-12k,10.0,1-3年
数据分析师,东方国信,杭州,2000人以上,本科,上市公司,数据服务,10k-18k,14.0,3-5年
数据分析师,国誉信睿,杭州,15-50人,本科,未融资,企业服务,15k-20k,17.5,3-5年
数据分析实习生,海拍客,杭州,2000人以上,不限,D轮及以上,电商,2k-3k,2.5,应届毕业生
数据分析工程师,诚智天扬,杭州,50-150人,本科,未融资,移动互联网,9k-13k,11.0,1-3年
数据分析专家,米尘,杭州,50-150人,本科,未融资,社交,15k-25k,20.0,5-10年
数据分析师,顺网科技,杭州,500-2000人,本科,上市公司,游戏,12k-24k,18.0,1-3年
数据分析专家,数神科技,杭州,150-500人,本科,未融资,"移动互联网,数据服务",25k-50k,37.5,5-10年
数据分析专家,饿了么,杭州,2000人以上,本科,D轮及以上,消费生活,30k-60k,45.0,5-10年
数据分析师,婚礼纪,杭州,500-2000人,本科,D轮及以上,消费生活,10k-20k,15.0,1-3年
数据分析师,观远数据,杭州,50-150人,本科,B轮,企业服务,12k-24k,18.0,不限
数据分析师,汇数智通,杭州,少于15人,本科,A轮,移动互联网,3k-6k,4.5,应届毕业生
BI数据分析师（KKL）,铭师堂,杭州,500-2000人,本科,不需要融资,教育,15k-30k,22.5,3-5年
bi数据分析师,百世物流,杭州,2000人以上,本科,D轮及以上,物流丨运输,15k-25k,20.0,不限
高级数据分析师,爱赛德科技,杭州,15-50人,本科,天使轮,"信息安全,硬件",12k-18k,15.0,3-5年
数据分析师,创客矩阵咨询,杭州,少于15人,不限,未融资,数据服务、教育,20k-40k,30.0,应届毕业生
数据分析,杰方数字科技,杭州,50-150人,本科,未融资,人工智能、数据服务,12k-24k,18.0,1-3年
数据分析师,观远数据,杭州,50-150人,本科,B轮,企业服务,12k-24k,18.0,3-5年
店铺数据分析,杭州微念品牌管理有限公司,杭州,150-500人,本科,B轮,"移动互联网,电商",10k-20k,15.0,3-5年
数据分析师(J10147),Babycare,杭州,2000人以上,本科,不需要融资,电商,10k-15k,12.5,1-3年
数据分析师,杭州众数信息技术有限公司,杭州,15-50人,本科,不需要融资,数据服务,10k-13k,11.5,1-3年
数据分析专员,柒耀网络,杭州,50-150人,本科,未融资,电商,6k-12k,9.0,1-3年
高级数据分析师,潼澄网络,杭州,50-150人,本科,不需要融资,"移动互联网,电商",18k-25k,21.5,3-5年
数据分析,昆明至鹏科技有限公司,杭州,150-500人,本科,未融资,电商,25k-40k,32.5,3-5年
数据分析师G00078,斯凯,杭州,150-500人,本科,上市公司,"移动互联网,游戏",15k-22k,18.5,3-5年
资深数据分析师03-06-153,大搜车,杭州,2000人以上,本科,D轮及以上,汽车丨出行,20k-40k,30.0,3-5年
数据分析师(J11715),微医,杭州,2000人以上,本科,D轮及以上,"移动互联网,医疗丨健康",15k-25k,20.0,3-5年
数据分析专家-甘(J200605028),滴滴,杭州,2000人以上,本科,不需要融资,汽车丨出行,15k-25k,20.0,5-10年
经营数据分析专家,谊品生鲜,杭州,2000人以上,本科,B轮,消费生活,8k-15k,11.5,3-5年
数据分析支持G00495,心怡供应链,杭州,2000人以上,本科,C轮,"企业服务,移动互联网",20k-40k,30.0,5-10年
行业数据分析,涂鸦智能,杭州,500-2000人,本科,C轮,"移动互联网,硬件",20k-30k,25.0,5-10年
数据分析师 (MJ000129),微拍堂,杭州,500-2000人,本科,A轮,"移动互联网,电商",25k-35k,30.0,5-10年
BI商业数据分析师 (MJ001505),海拍客,杭州,2000人以上,本科,D轮及以上,电商,10k-20k,15.0,5-10年
金融数据分析师（XD） (MJ000733),连连支付,杭州,500-2000人,本科,不需要融资,移动互联网,20k-30k,25.0,3-5年
业务与数据分析师实习生（每周至少实习3天以上）,览众数据,杭州,150-500人,本科,B轮,"人工智能,数据服务",3k-5k,4.0,应届毕业生
业务与数据分析师,览众数据,杭州,150-500人,本科,B轮,"人工智能,数据服务",12k-24k,18.0,3-5年
大数据分析工程师(J11108),朗新科技,杭州,2000人以上,本科,上市公司,"移动互联网,企业服务",8k-15k,11.5,应届毕业生
数据建模实习生,顶象,杭州,150-500人,本科,A轮,"信息安全,企业服务",3k-4k,3.5,应届毕业生
BI数据分析,51信用卡管家,杭州,500-2000人,本科,上市公司,金融,10k-20k,15.0,1-3年
高级/资深 数据分析师,酷家乐,杭州,500-2000人,本科,D轮及以上,房产家居,15k-28k,21.5,3-5年
BI数据分析师,天猫,杭州,2000人以上,本科,上市公司,电商,20k-30k,25.0,3-5年
金融数据分析师,贝贝集团,杭州,500-2000人,本科,D轮及以上,电商,20k-30k,25.0,3-5年
数据建模专家 (MJ000155),富数科技,杭州,50-150人,不限,B轮,"数据服务,金融",18k-30k,24.0,3-5年
数据分析师(J10642),Babycare,杭州,2000人以上,本科,不需要融资,电商,15k-20k,17.5,1-3年
高级数据分析师 (MJ000038),Club Factory,杭州,500-2000人,不限,D轮及以上,"电商,移动互联网",15k-30k,22.5,不限
bi数据分析师,银泰商业集团,杭州,2000人以上,本科,不需要融资,移动互联网,24k-30k,27.0,5-10年
数据分析师（舆情）,公苑科技,杭州,150-500人,本科,不需要融资,"文娱丨内容,其他",15k-20k,17.5,3-5年
数据分析工程师,老板电器,杭州,2000人以上,本科,上市公司,"电商,其他",20k-30k,25.0,5-10年
数据分析工程师,创客矩阵咨询,杭州,少于15人,不限,未融资,数据服务、教育,30k-60k,45.0,应届毕业生
商业数据分析,盛锋咨询,杭州,50-150人,本科,未融资,数据服务,6k-8k,7.0,3-5年
BI（高级数据分析师）,虎虎科技,杭州,50-150人,本科,不需要融资,移动互联网,25k-35k,30.0,3-5年
Python开发工程师（数据分析、算法方向）,追游科技,杭州,少于15人,本科,未融资,"移动互联网,数据服务",8k-16k,12.0,不限
阿里巴巴－业务中台高级数据分析工程师,阿里巴巴-B类事业群,杭州,2000人以上,本科,上市公司,电商,20k-40k,30.0,1-3年
数据分析师-Lark,字节跳动,杭州,2000人以上,本科,C轮,文娱丨内容,20k-40k,30.0,3-5年
数据分析师-企业SaaS应用,字节跳动,杭州,2000人以上,本科,C轮,文娱丨内容,20k-40k,30.0,3-5年
高级/资深数据分析师-人力资源部034,网易,杭州,2000人以上,本科,上市公司,电商,15k-25k,20.0,5-10年
数据分析师,个推,杭州,500-2000人,本科,上市公司,移动互联网,10k-15k,12.5,应届毕业生
市场与用户研究经理——数据分析方向,字节跳动,杭州,2000人以上,本科,C轮,文娱丨内容,15k-30k,22.5,3-5年
资深数据分析师,单创,杭州,500-2000人,本科,未融资,"移动互联网,电商",15k-30k,22.5,5-10年
数据分析师,橙鹰,杭州,150-500人,本科,不需要融资,数据服务,15k-30k,22.5,3-5年
数据建模工程师（21届校招）,个推,杭州,500-2000人,本科,上市公司,移动互联网,10k-15k,12.5,应届毕业生
数据分析工程师（21届校招）,个推,杭州,500-2000人,本科,上市公司,移动互联网,10k-15k,12.5,应届毕业生
资深数据分析师,单创,杭州,500-2000人,不限,未融资,"移动互联网,电商",15k-30k,22.5,不限
资深数据分析专家,网易,杭州,2000人以上,本科,上市公司,电商,70k-100k,85.0,10年以上
数据分析专家,网易,杭州,2000人以上,本科,上市公司,电商,30k-60k,45.0,5-10年
数据分析师,有赞,杭州,2000人以上,本科,上市公司,企业服务,15k-30k,22.5,3-5年
数据分析建模工程师,个推,杭州,500-2000人,本科,上市公司,移动互联网,15k-30k,22.5,不限
数据分析专家03-10-217,大搜车,杭州,2000人以上,本科,D轮及以上,汽车丨出行,20k-40k,30.0,5-10年
数据分析师（社招）,个推,杭州,500-2000人,不限,上市公司,移动互联网,15k-25k,20.0,应届毕业生
数据建模工程师,个推,杭州,500-2000人,不限,上市公司,移动互联网,15k-25k,20.0,应届毕业生
用户增长专家（数据分析方向）(J200428008),滴滴,杭州,2000人以上,本科,不需要融资,汽车丨出行,20k-40k,30.0,5-10年
资深数据分析师/专家（商品）,网易,杭州,2000人以上,本科,上市公司,电商,25k-50k,37.5,5-10年
数据分析建模工程师（校招）,云真信,杭州,50-150人,硕士,A轮,"数据服务,信息安全",10k-18k,14.0,应届毕业生
资深数据分析师,单创,杭州,500-2000人,本科,未融资,"移动互联网,电商",20k-25k,22.5,5-10年
数据分析师（风险方向）,云车物联科技,杭州,500-2000人,本科,未融资,数据服务,7k-10k,8.5,1-3年
数据建模工程师,创客矩阵咨询,杭州,少于15人,不限,未融资,数据服务、教育,15k-30k,22.5,应届毕业生
数据分析师,映潮科技,成都,50-150人,本科,未融资,数据服务,6k-12k,9.0,3-5年
数据分析师,NEXA,成都,50-150人,本科,不需要融资,"移动互联网,游戏",12k-20k,16.0,3-5年
数据分析师,嘉谊互娱,成都,50-150人,本科,未融资,游戏,4k-8k,6.0,1-3年
数据分析师,BBD,成都,500-2000人,本科,D轮及以上,数据服务,10k-15k,12.5,1-3年
高级数据分析师,小鸡叫叫,成都,500-2000人,本科,B轮,"移动互联网,文娱丨内容",15k-25k,20.0,3-5年
数据分析师,厦门科拓通讯技术股份有限公司,成都,500-2000人,本科,不需要融资,"硬件,企业服务",12k-20k,16.0,3-5年
数据分析师,萌想科技,成都,150-500人,本科,B轮,企业服务,5k-8k,6.5,1年以下
数据分析师,国研网,成都,150-500人,本科,上市公司,"企业服务,数据服务",6k-10k,8.0,3-5年
数据分析师,厚立信息,成都,50-150人,硕士,天使轮,"医疗丨健康,数据服务",15k-20k,17.5,1-3年
数据分析实习生,生学教育,成都,150-500人,本科,A轮,"移动互联网,教育",2k-4k,3.0,应届毕业生
数据分析师,星石悦文,成都,50-150人,不限,未融资,金融,10k-20k,15.0,不限
数据分析师,延华医疗研究院,成都,150-500人,本科,上市公司,"移动互联网,医疗丨健康",5k-7k,6.0,1-3年
大数据分析师,清华能源互联网研究院,成都,150-500人,硕士,不需要融资,"数据服务,通讯电子",15k-25k,20.0,3-5年
数据分析（建模）,映潮科技,成都,50-150人,硕士,未融资,数据服务,10k-20k,15.0,1-3年
金融大数据建模工程师,四象联创,成都,50-150人,本科,未融资,"移动互联网,金融",13k-18k,15.5,5-10年
数据分析师,锐昶金融,成都,50-150人,本科,不需要融资,金融,8k-12k,10.0,1-3年
数据分析师,NEXA,成都,50-150人,本科,不需要融资,"移动互联网,游戏",12k-20k,16.0,3-5年
数据分析师,BBD,成都,500-2000人,本科,D轮及以上,数据服务,10k-15k,12.5,1-3年
数据分析师,嘉谊互娱,成都,50-150人,本科,未融资,游戏,4k-8k,6.0,1-3年
数据分析师,映潮科技,成都,50-150人,本科,未融资,数据服务,6k-12k,9.0,3-5年
高级数据分析师,小鸡叫叫,成都,500-2000人,本科,B轮,"移动互联网,文娱丨内容",15k-25k,20.0,3-5年
数据分析实习生,生学教育,成都,150-500人,本科,A轮,"移动互联网,教育",2k-4k,3.0,应届毕业生
数据分析师,厦门科拓通讯技术股份有限公司,成都,500-2000人,本科,不需要融资,"硬件,企业服务",12k-20k,16.0,3-5年
数据分析师,萌想科技,成都,150-500人,本科,B轮,企业服务,5k-8k,6.5,1年以下
数据分析师,厚立信息,成都,50-150人,硕士,天使轮,"医疗丨健康,数据服务",15k-20k,17.5,1-3年
数据分析师,国研网,成都,150-500人,本科,上市公司,"企业服务,数据服务",6k-10k,8.0,3-5年
数据分析师,延华医疗研究院,成都,150-500人,本科,上市公司,"移动互联网,医疗丨健康",5k-7k,6.0,1-3年
高级大数据建模工程师(J10305),BBD,成都,500-2000人,硕士,D轮及以上,数据服务,12k-18k,15.0,5-10年
大数据分析助理,成都肆零肆,成都,50-150人,大专,未融资,"信息安全,数据服务",4k-8k,6.0,不限
数据分析师,星石悦文,成都,50-150人,不限,未融资,金融,10k-20k,15.0,不限
数据分析（实习生） (MJ000482),西山居游戏,成都,2000人以上,本科,不需要融资,游戏,2k-4k,3.0,应届毕业生
大数据分析师,清华能源互联网研究院,成都,150-500人,硕士,不需要融资,"数据服务,通讯电子",15k-25k,20.0,3-5年
数据分析（建模）,映潮科技,成都,50-150人,硕士,未融资,数据服务,10k-20k,15.0,1-3年
数据分析/数据科学研究员,微慕客（成都）科技有限公司,成都,50-150人,本科,不需要融资,数据服务,10k-20k,15.0,3-5年
金融大数据建模工程师,四象联创,成都,50-150人,本科,未融资,"移动互联网,金融",13k-18k,15.5,5-10年
数据分析（数值方向）,仙潭酒业集团,成都,500-2000人,本科,不需要融资,其他,7k-12k,9.5,不限
数据分析师（数据挖掘工程师 ）(研发中心),久远银海,成都,2000人以上,本科,上市公司,"移动互联网,硬件",10k-15k,12.5,3-5年
大数据分析工程师（初级）,成都主导,成都,500-2000人,本科,不需要融资,其他,10k-14k,12.0,1-3年
大数据分析工程师（中级）,成都主导,成都,500-2000人,本科,不需要融资,其他,15k-20k,17.5,3-5年
数据分析师,字节跳动,成都,2000人以上,本科,C轮,文娱丨内容,25k-50k,37.5,不限
数据分析师,字节跳动,成都,2000人以上,本科,C轮,文娱丨内容,9k-18k,13.5,不限
大数据分析师,智能家庭医生,成都,50-150人,不限,未融资,"医疗丨健康,移动互联网",10k-15k,12.5,3-5年
数据分析助理,中证投资管理,成都,50-150人,本科,未融资,金融,9k-10k,9.5,1-3年
数据分析实习生（业务分析）(J10401),知道创宇,成都,500-2000人,硕士,C轮,信息安全,5k-6k,5.5,应届毕业生
电商运营助理店长淘宝推广专员数据分析,仆儿电商,成都,少于15人,本科,未融资,电商,4k-8k,6.0,不限
数据分析师,K2DATA,成都,150-500人,本科,B轮,数据服务,12k-20k,16.0,不限
数据分析师,美呗,成都,500-2000人,本科,B轮,移动互联网,10k-15k,12.5,1-3年
数据分析实习生,美呗,成都,500-2000人,本科,B轮,移动互联网,2k-4k,3.0,不限
数据分析师-成都,明略科技集团,成都,2000人以上,本科,D轮及以上,"数据服务,广告营销",4k-6k,5.0,不限
数据分析师,北京瑞天欣实数据科技有限公司,成都,50-150人,硕士,A轮,数据服务,7k-14k,10.5,不限
数据分析师,路行通,成都,500-2000人,本科,不需要融资,"移动互联网,消费生活",10k-18k,14.0,3-5年
数据分析师,智库2861,成都,15-50人,本科,天使轮,"数据服务,移动互联网",8k-13k,10.5,1-3年
游戏客服（数据分析方向）,成都卓杭,成都,150-500人,大专,不需要融资,"移动互联网,游戏",4k-5k,4.5,不限
数据分析师--3006,爱奇艺,成都,2000人以上,本科,上市公司,文娱丨内容,8k-12k,10.0,1-3年
大数据分析师,哈工大大数据,成都,15-50人,本科,未融资,数据服务,10k-12k,11.0,应届毕业生
数据分析工程师,联通大数据,成都,150-500人,本科,不需要融资,数据服务,8k-15k,11.5,3-5年
数据分析师,无糖信息,成都,50-150人,大专,A轮,"信息安全,数据服务",6k-7k,6.5,1-3年
数据分析工程师（校招）,tap4fun,成都,500-2000人,本科,不需要融资,游戏,12k-18k,15.0,应届毕业生
数据分析经理,去哪儿网,成都,2000人以上,大专,不需要融资,旅游,10k-15k,12.5,3-5年
数据分析师,无糖信息,成都,50-150人,本科,A轮,"信息安全,数据服务",5k-8k,6.5,1-3年
数据分析经理,去哪儿网,成都,2000人以上,大专,不需要融资,旅游,10k-15k,12.5,3-5年
数据分析师,无糖信息,成都,50-150人,本科,A轮,"信息安全,数据服务",5k-8k,6.5,1-3年
数据分析,广播电视研究所,成都,150-500人,本科,不需要融资,其他,7k-11k,9.0,1-3年
高级数据分析师,小鸡叫叫,成都,500-2000人,本科,B轮,"移动互联网,文娱丨内容",10k-15k,12.5,3-5年
IT数据分析工程师,易初明通,成都,500-2000人,本科,不需要融资,其他,10k-12k,11.0,3-5年
数据分析工程师,诚迈科技,成都,2000人以上,大专,上市公司,移动互联网,12k-18k,15.0,3-5年
金融数据分析,北京中经惠众科技有限公司,成都,150-500人,本科,不需要融资,"金融,企业服务",25k-40k,32.5,10年以上
金融数据分析师,星石悦文,成都,50-150人,本科,未融资,金融,10k-15k,12.5,3-5年
数据分析岗,锦程消费金融公司,成都,150-500人,本科,未融资,金融,8k-12k,10.0,1-3年
数据分析师,晟汇铭启,成都,50-150人,大专,未融资,"金融,人工智能",8k-12k,10.0,1-3年
数据分析师,冰鉴科技,成都,150-500人,本科,C轮,"信息安全,数据服务",10k-18k,14.0,1-3年
数据分析专员,固舟信息,成都,50-150人,大专,未融资,金融,5k-8k,6.5,1-3年
Data Scientist(数据分析),宏利金融全球服务中心,成都,150-500人,本科,上市公司,金融,13k-20k,16.5,不限
大数据分析开发工程师,钛马车联网,成都,150-500人,本科,B轮,"移动互联网,数据服务",10k-15k,12.5,3-5年
高级数据分析师,普华永道成都SDC,成都,2000人以上,本科,不需要融资,"金融,数据服务",8k-12k,10.0,3-5年
数据分析师,西瓜创客,成都,150-500人,不限,B轮,教育,10k-20k,15.0,不限
金融数据分析师,晟汇铭启,成都,50-150人,大专,未融资,"金融,人工智能",6k-12k,9.0,1-3年
数据分析专员,金熊猫,成都,150-500人,本科,不需要融资,文娱丨内容,6k-12k,9.0,3-5年
金融数据分析师助理,东惠锦烁,成都,50-150人,大专,未融资,金融,4k-8k,6.0,不限
金融数据分析师,东惠锦烁,成都,50-150人,大专,未融资,金融,8k-16k,12.0,1-3年
数据分析师,创力科技,成都,15-50人,本科,未融资,"企业服务,移动互联网",12k-20k,16.0,3-5年
数据分析主管,成都方源房地产咨询服务有限公司,成都,2000人以上,本科,D轮及以上,"移动互联网,房产家居",6k-10k,8.0,3-5年
数据分析（BI）,成都方源房地产咨询服务有限公司,成都,2000人以上,本科,D轮及以上,"移动互联网,房产家居",6k-10k,8.0,1-3年
数据分析师（风控模型 偏算法）,冰鉴科技,成都,150-500人,本科,C轮,"信息安全,数据服务",13k-22k,17.5,1-3年
数据分析,华为技术有限公司,成都,2000人以上,本科,不需要融资,通讯电子,20k-40k,30.0,5-10年
高级数据分析师7659,OPPO,成都,2000人以上,本科,不需要融资,硬件,20k-30k,25.0,5-10年
数据分析师,房助拍,成都,50-150人,大专,未融资,其他,3k-5k,4.0,不限
数据分析师,万数光合,成都,15-50人,大专,天使轮,"数据服务,软件开发",4k-8k,6.0,1-3年
数据分析经理,橙心优选,成都,50-150人,大专,天使轮,消费生活,40k-50k,45.0,3-5年
案件调查高级经理（懂数据分析）,新网银行,成都,150-500人,本科,不需要融资,金融,10k-20k,15.0,3-5年
案件调查高级经理（懂数据分析）,新网银行,成都,150-500人,本科,不需要融资,金融,10k-20k,15.0,3-5年
数据分析工程师（实习生）,捷泰天域,成都,50-150人,硕士,不需要融资,"数据服务,软件开发",2k-3k,2.5,应届毕业生
税务数据分析师,恩阶魔数据,成都,15-50人,本科,不需要融资,数据服务,8k-15k,11.5,3-5年
数据分析师(成都),浩瀚深度,成都,150-500人,本科,上市公司,"硬件,数据服务",11k-19k,15.0,3-5年
数据分析工程师,四川宏大,成都,150-500人,本科,不需要融资,信息安全、数据服务,10k-20k,15.0,3-5年
水务工程大数据分析师,哈工大大数据,成都,15-50人,本科,未融资,数据服务,6k-10k,8.0,3-5年
初级数据分析师,万选通,成都,150-500人,本科,未融资,"移动互联网,电商",4k-8k,6.0,1-3年
初级数据分析师,神州信息,成都,2000人以上,本科,上市公司,"数据服务,其他",8k-12k,10.0,3-5年
数据分析助理,铭讫聚富,成都,50-150人,大专,不需要融资,电子商务 移动互联网,6k-12k,9.0,1-3年
金融数据分析,科创成业商务咨询服务,成都,150-500人,不限,不需要融资,金融,6k-10k,8.0,1-3年
数据分析助理,中证投资管理,成都,50-150人,大专,未融资,金融,6k-8k,7.0,不限
python数据分析工程师,博创时空,成都,少于15人,本科,未融资,"移动互联网,信息安全",10k-13k,11.5,1-3年
医疗数据分析师,成都启迪,成都,15-50人,本科,不需要融资,"移动互联网,医疗丨健康",8k-16k,12.0,3-5年
数据分析/数据挖掘,无糖信息,成都,50-150人,本科,A轮,"信息安全,数据服务",7k-9k,8.0,1-3年
初级数据分析师,无糖信息,成都,50-150人,本科,A轮,"信息安全,数据服务",5k-8k,6.5,1-3年
数据分析师/数据挖掘,无糖信息,成都,50-150人,本科,A轮,"信息安全,数据服务",7k-9k,8.0,1-3年
初级数据分析师,无糖信息,成都,50-150人,大专,A轮,"信息安全,数据服务",6k-7k,6.5,1-3年
反洗钱数据分析师（成都）,腾讯,成都,2000人以上,本科,上市公司,社交,20k-40k,30.0,3-5年
数据分析主管,成都方源房地产咨询服务有限公司,成都,2000人以上,本科,D轮及以上,"移动互联网,房产家居",6k-8k,7.0,1-3年
游戏客服-数据分析师,腾讯,成都,2000人以上,本科,上市公司,社交,7k-10k,8.5,1-3年
数据分析(业务运营),腾讯,成都,2000人以上,本科,上市公司,社交,8k-12k,10.0,1-3年
数据分析岗,安讯科技,南京,150-500人,本科,B轮,"移动互联网,金融",12k-20k,16.0,不限
数据分析师,安讯科技,南京,150-500人,本科,B轮,"移动互联网,金融",8k-12k,10.0,应届毕业生
医药数据分析师(疫苗方向),医药魔方,南京,15-50人,硕士,天使轮,"移动互联网,医疗丨健康",8k-16k,12.0,1-3年
数据分析师,浦和数据,南京,50-150人,本科,A轮,数据服务,8k-15k,11.5,1-3年
数据分析师,普元,南京,500-2000人,本科,不需要融资,"企业服务,数据服务",8k-15k,11.5,3-5年
数据分析师（股票方向）,通联数据,南京,500-2000人,本科,不需要融资,金融,7k-14k,10.5,3-5年
数据分析（广告优化） (MJ002029),SHEIN,南京,2000人以上,本科,C轮,"电商,移动互联网",5k-8k,6.5,1-3年
数据分析师实习生,奈园信息,南京,少于15人,本科,未融资,"企业服务,教育",5k-10k,7.5,应届毕业生
数据分析,联童,南京,500-2000人,本科,天使轮,"消费生活,数据服务",10k-15k,12.5,3-5年
数据分析师,联童,南京,500-2000人,本科,天使轮,"消费生活,数据服务",13k-25k,19.0,5-10年
数据分析师,vivo,南京,2000人以上,本科,不需要融资,硬件,25k-50k,37.5,3-5年
数据分析师（风控模型 偏算法）,冰鉴科技,南京,150-500人,本科,C轮,"信息安全,数据服务",13k-20k,16.5,1-3年
数据分析师（2020应届）,冰鉴科技,南京,150-500人,本科,C轮,"信息安全,数据服务",10k-15k,12.5,1年以下
大数据分析师 Big Data Analyst,B/S/H/ Group,南京,2000人以上,本科,不需要融资,其他,15k-30k,22.5,5-10年
数据分析师,SHEIN,南京,2000人以上,本科,C轮,"电商,移动互联网",6k-10k,8.0,1-3年
资深数据分析师,vivo,南京,2000人以上,本科,不需要融资,硬件,30k-60k,45.0,5-10年
数据分析专家,技整机电,南京,500-2000人,本科,未融资,通讯电子,15k-20k,17.5,1-3年
数据分析专员,雨润集团,南京,2000人以上,不限,不需要融资,其他,7k-12k,9.5,不限
数据分析师（股债基）NJ,通联数据,南京,500-2000人,本科,不需要融资,金融,4k-8k,6.0,1-3年
高级数据分析师,五星电器,南京,2000人以上,本科,不需要融资,"电商,消费生活",15k-25k,20.0,3-5年
数据分析,南京万得资讯科技有限公司,南京,2000人以上,大专,不需要融资,医疗丨健康,4k-6k,5.0,应届毕业生
数据分析师,华商天诚,南京,500-2000人,本科,不需要融资,金融、电商,120k-200k,160.0,5-10年
数据分析师,阿博茨德科技,南京,150-500人,大专,B轮,"数据服务,人工智能",8k-15k,11.5,不限
金融数据分析师,汇秉鑫,南京,15-50人,大专,天使轮,金融,3k-6k,4.5,不限
数据分析助理,南京万得资讯科技有限公司,南京,2000人以上,本科,不需要融资,医疗丨健康,4k-6k,5.0,应届毕业生
分析师,口袋金融,南京,50-150人,本科,不需要融资,"移动互联网,金融",4k-8k,6.0,不限
数据产品经理,Linkflow,南京,50-150人,本科,A轮,"企业服务,广告营销",15k-25k,20.0,3-5年
数据开发工程师,景枫集团,南京,500-2000人,本科,不需要融资,"房产家居,软件开发",15k-20k,17.5,5-10年
数据产品经理,三只松鼠,南京,2000人以上,本科,上市公司,电商,15k-23k,19.0,3-5年
BI工程师,安硕信息（amarsoft）,南京,2000人以上,本科,上市公司,金融,12k-18k,15.0,3-5年
数据开发工程师,威弘信息,南京,15-50人,本科,不需要融资,"电商,企业服务",18k-28k,23.0,5-10年
大数据产品经理,育儿网,南京,500-2000人,本科,上市公司,"医疗丨健康,消费生活",11k-16k,13.5,1-3年
建模分析师,辰阔网络,南京,50-150人,本科,未融资,"移动互联网,电商",10k-15k,12.5,不限
高级产品经理-大数据方向,孩子王,南京,2000人以上,本科,C轮,消费生活,20k-40k,30.0,5-10年
数据产品经理,孩子王,南京,2000人以上,本科,C轮,消费生活,15k-30k,22.5,3-5年
大数据项目经理,江苏国信华夏,南京,15-50人,本科,不需要融资,数据服务,15k-30k,22.5,3-5年
数据报表开发工程师,Wishare,南京,50-150人,本科,A轮,"移动互联网,企业服务",9k-14k,11.5,1-3年
业务分析师,佰聆数据,南京,150-500人,本科,不需要融资,"数据服务,软件开发",12k-20k,16.0,3-5年
数据开发工程师,佰聆数据,南京,150-500人,本科,不需要融资,"数据服务,软件开发",8k-14k,11.0,1-3年
大数据架构师,联创信息,南京,150-500人,本科,不需要融资,"移动互联网,教育",16k-25k,20.5,1-3年
高级数据运营-南京(J13206),哈啰出行,南京,2000人以上,本科,D轮及以上,"移动互联网,硬件",10k-15k,12.5,3-5年
数据产品经理,苏宁易购,南京,2000人以上,本科,上市公司,"消费生活,移动互联网",15k-25k,20.0,3-5年
数据开发工程师,上海中软华腾软件系统有限公司,南京,2000人以上,本科,上市公司,"企业服务,金融",16k-32k,24.0,1-3年
数据开发工程师,亚信,南京,2000人以上,本科,上市公司,"企业服务,移动互联网",12k-22k,17.0,3-5年
大数据开发工程师,初灵信息,南京,500-2000人,本科,上市公司,"移动互联网,数据服务",10k-20k,15.0,1-3年
证券分析师,蓝诺科技,南京,15-50人,硕士,未融资,其他,10k-13k,11.5,应届毕业生
电商数据分析专员 (MJ002278),SHEIN,南京,2000人以上,本科,C轮,"电商,移动互联网",6k-8k,7.0,不限
数据分析师NJ,通联数据,南京,500-2000人,本科,不需要融资,金融,4k-6k,5.0,1-3年
数据开发工程师,博云,南京,150-500人,大专,B轮,"移动互联网,企业服务",6k-8k,7.0,应届毕业生
数据产品经理,同城票据网,南京,150-500人,本科,B轮,"企业服务,金融",12k-20k,16.0,3-5年
数据产品经理,苏宁金融,南京,2000人以上,本科,C轮,金融 数据服务,12k-24k,18.0,3-5年
大数据开发工程师,南京大牛信息科技有限公司,南京,50-150人,本科,上市公司,"移动互联网,数据服务",12k-16k,14.0,3-5年
大数据研发工程师,普旭,南京,50-150人,本科,C轮,"移动互联网,信息安全",15k-20k,17.5,3-5年
内业（数据处理）,众芯汉创,南京,150-500人,不限,未融资,软件开发,4k-6k,5.0,不限
运营专员/数据统计分析专员,江苏亿科达,南京,150-500人,本科,B轮,"数据服务,其他",3k-6k,4.5,1-3年
