企业,日期,2021月用电量
12a93caeadf800c5b1ed,202108,1218443.175
f102ff7f1b15c597f079,202106,3360908.4
43043ada49d87503310d,202108,3838.712387
2d217303deac264cfa4e,202103,11801.41987
2d217303deac264cfa4e,202104,9082.817733
9bbe05ef5c764834cba3,202106,2209.294567
9bbe05ef5c764834cba3,202107,2200.044742
0fbbceedcaf870990129,202104,8960.3958
08592154aa84c3156333,202103,5849.263871
0fbbceedcaf870990129,202105,8872.529548
9bbe05ef5c764834cba3,202108,2369.114548
fb17dcdbff03dc69180e,202103,6715.378581
08592154aa84c3156333,202104,8970.8445
0fbbceedcaf870990129,202106,8274.3846
08592154aa84c3156333,202105,6804.058871
fb17dcdbff03dc69180e,202104,6500.947967
0fbbceedcaf870990129,202107,8903.445613
fb17dcdbff03dc69180e,202105,5958.787323
0fbbceedcaf870990129,202108,9011.303161
5ea308708129a0612286,202103,268518.0368
ca734d97adbecd06e4bd,202103,193.754871
ca734d97adbecd06e4bd,202104,351.3075333
f102ff7f1b15c597f079,202107,3585990.747
5ea308708129a0612286,202104,278034.2773
f102ff7f1b15c597f079,202108,3779757.763
ab2f1a95bc75b775ef0f,202106,67.43116667
5ea308708129a0612286,202105,286812.3661
ca734d97adbecd06e4bd,202105,238.3855806
08592154aa84c3156333,202106,324.8455
08592154aa84c3156333,202107,712.6643548
96ecb57aa52814ab7671,202105,850.5081613
96ecb57aa52814ab7671,202106,1275.276867
96ecb57aa52814ab7671,202107,1482.970258
488ec6d9a00c2840ace7,202108,1434.077935
96ecb57aa52814ab7671,202108,1439.695516
c88f6994a910c97e9b69,202103,247.6836452
c88f6994a910c97e9b69,202104,180.3652
c88f6994a910c97e9b69,202105,200.6121935
5ea308708129a0612286,202106,268310.9813
5ea308708129a0612286,202107,243754.1916
5ea308708129a0612286,202108,271159.4619
550742dbad73c84edec6,202103,924.9314194
550742dbad73c84edec6,202104,1206.4996
550742dbad73c84edec6,202105,1231.070194
602cbfaf9bf6d96adb54,202107,82.13935484
550742dbad73c84edec6,202106,1657.875433
602cbfaf9bf6d96adb54,202108,101.1229032
47cd0bc6193ee00e97be,202105,3605.950839
550742dbad73c84edec6,202107,1290.035419
795bfc7169c3839287d0,202103,3373.654194
550742dbad73c84edec6,202108,1692.680355
47cd0bc6193ee00e97be,202106,3238.911867
47cd0bc6193ee00e97be,202107,3687.928774
47cd0bc6193ee00e97be,202108,3989.418516
c88f6994a910c97e9b69,202106,211.0307333
246b302e09798129fd38,202106,21521.5347
246b302e09798129fd38,202107,24938.03535
246b302e09798129fd38,202108,45579.54487
b44951d7b036727b4ecd,202103,42423.20065
4a851214fc750a3826bc,202106,101637.002
4a851214fc750a3826bc,202107,106382.2619
4a851214fc750a3826bc,202108,124378.6658
718cd64f0b5c0a1e7ba2,202103,174.6163548
718cd64f0b5c0a1e7ba2,202104,152.8222667
718cd64f0b5c0a1e7ba2,202105,145.3274516
128779f0b1ac7d81c00e,202103,42242.66323
718cd64f0b5c0a1e7ba2,202106,210.2701
718cd64f0b5c0a1e7ba2,202107,260.7009355
128779f0b1ac7d81c00e,202104,37792.64267
718cd64f0b5c0a1e7ba2,202108,236.6034516
128779f0b1ac7d81c00e,202105,38540.48387
fa1acf2d50aa1fa01801,202103,9785.057097
fa1acf2d50aa1fa01801,202104,11955.93
c88f6994a910c97e9b69,202107,239.8190323
b0e75af4b7ee26f50d0d,202106,219.758
b0e75af4b7ee26f50d0d,202107,31.58112903
b0e75af4b7ee26f50d0d,202108,31.0
124b19db0919f58175c5,202103,56816.60452
2c2af45a202f7702c2a7,202103,13644.52871
2c2af45a202f7702c2a7,202104,11823.82
9d2bb3b32c8c117cc941,202103,430.4680968
2c2af45a202f7702c2a7,202105,7402.040645
1e2412db490cc62e3093,202104,14410.774
9dc02e1e3414d0fcdc2d,202105,2613.227484
9dc02e1e3414d0fcdc2d,202106,3182.224667
9dc02e1e3414d0fcdc2d,202107,4648.263871
9dc02e1e3414d0fcdc2d,202108,8056.973065
a37bc37823d42f58db45,202103,454.8367742
2c2af45a202f7702c2a7,202106,4871.231
a37bc37823d42f58db45,202104,316.9589333
c88f6994a910c97e9b69,202108,242.5697097
fa68f4cc5c6a8ba9921b,202103,12164.97419
fa68f4cc5c6a8ba9921b,202104,14714.1466
a37bc37823d42f58db45,202105,301.9223548
a37bc37823d42f58db45,202106,447.7478333
a37bc37823d42f58db45,202107,495.9807097
9d2bb3b32c8c117cc941,202104,305.9497667
9d2bb3b32c8c117cc941,202105,240.0127419
9d2bb3b32c8c117cc941,202106,322.2033
7055bd97b1cc783acdaa,202105,1328.777355
9d2bb3b32c8c117cc941,202107,355.2312581
7055bd97b1cc783acdaa,202106,1555.9906
7055bd97b1cc783acdaa,202107,1624.223355
8ce2bc19b5332db54b58,202107,2868.459355
7055bd97b1cc783acdaa,202108,1691.401871
8ce2bc19b5332db54b58,202108,2965.314194
ade66b36b7d1d9b48fe3,202103,658.2706774
9c2e0891ced80c66e103,202106,37.24603333
ade66b36b7d1d9b48fe3,202104,570.7702667
ade66b36b7d1d9b48fe3,202105,530.0736129
ade66b36b7d1d9b48fe3,202106,807.5674333
ade66b36b7d1d9b48fe3,202107,682.2519355
1e2412db490cc62e3093,202105,11873.24742
1e2412db490cc62e3093,202106,10598.8
1e2412db490cc62e3093,202107,12196.35516
1e2412db490cc62e3093,202108,12226.57387
1f66a6b5c296db2ec20f,202103,1645.608903
2c2af45a202f7702c2a7,202107,5087.984839
0bd0446973ecc232fdd5,202107,802.4294194
2c2af45a202f7702c2a7,202108,5077.524516
0bd0446973ecc232fdd5,202108,462.6239032
7c76a27e533a2efbcf3a,202103,15824.34371
9c2e0891ced80c66e103,202107,37.93480645
ad8d451f3b5630e48c4d,202103,24449.2671
7c76a27e533a2efbcf3a,202104,17158.0615
9c2e0891ced80c66e103,202108,38.90335484
ad8d451f3b5630e48c4d,202104,44519.844
b025299143d548b00290,202103,4956.649677
7c76a27e533a2efbcf3a,202105,16720.44468
ad8d451f3b5630e48c4d,202105,61342.43742
b025299143d548b00290,202104,3969.28
ad8d451f3b5630e48c4d,202106,67913.72267
b025299143d548b00290,202105,3524.747742
5884278d7758ea0c49ff,202106,2201.367967
b025299143d548b00290,202106,6304.024
1f66a6b5c296db2ec20f,202104,1352.341033
1f66a6b5c296db2ec20f,202105,1160.521129
5884278d7758ea0c49ff,202107,3711.638839
ad8d451f3b5630e48c4d,202107,63490.29032
0d48975ae45ccdca20d3,202103,17356.78097
0d48975ae45ccdca20d3,202104,17168.27
0d48975ae45ccdca20d3,202105,15141.5171
771cfff6334f0e86706f,202103,1263.187258
124b19db0919f58175c5,202104,45022.66267
fb17dcdbff03dc69180e,202106,5810.212833
124b19db0919f58175c5,202105,36806.78226
fb17dcdbff03dc69180e,202107,4763.017484
124b19db0919f58175c5,202106,36934.72833
fb17dcdbff03dc69180e,202108,3762.855677
4ca0e2c9a953a574256b,202103,10612.19742
124b19db0919f58175c5,202107,24648.78806
4ca0e2c9a953a574256b,202104,9528.308667
124b19db0919f58175c5,202108,28077.44935
5884278d7758ea0c49ff,202108,4188.125903
2d217303deac264cfa4e,202105,11570.75039
2d217303deac264cfa4e,202106,17074.592
ab2f1a95bc75b775ef0f,202107,69.74193548
2d217303deac264cfa4e,202107,19551.43413
ab2f1a95bc75b775ef0f,202108,69.08332258
2d217303deac264cfa4e,202108,22143.812
6301de4bec058e8e3e7f,202103,1123.987484
a3d8f2fd41cede6a94b0,202103,1378.793194
a3d8f2fd41cede6a94b0,202104,1106.176067
552241ae9cc16929fa3a,202103,1175.824194
6301de4bec058e8e3e7f,202104,1094.646467
a3d8f2fd41cede6a94b0,202105,1611.399774
552241ae9cc16929fa3a,202104,1103.8141
6301de4bec058e8e3e7f,202105,1029.185968
a3d8f2fd41cede6a94b0,202106,1871.653433
552241ae9cc16929fa3a,202105,411.5620323
8ca2c26e82b8dcecb01c,202103,98777.99484
6301de4bec058e8e3e7f,202106,844.2379667
ad8d451f3b5630e48c4d,202108,75227.5471
552241ae9cc16929fa3a,202106,445.3458333
8ca2c26e82b8dcecb01c,202104,100678.604
a3d8f2fd41cede6a94b0,202107,1469.100645
4ca0e2c9a953a574256b,202105,9154.725806
3c84a3efe9dd2840925a,202103,25780.40126
552241ae9cc16929fa3a,202107,401.489129
a3d8f2fd41cede6a94b0,202108,1786.125903
4ca0e2c9a953a574256b,202106,9218.450667
3c84a3efe9dd2840925a,202104,29013.69297
577bf5054e5f382e7487,202103,712.2769355
4ca0e2c9a953a574256b,202107,9556.092258
0d48975ae45ccdca20d3,202106,20019.444
3c84a3efe9dd2840925a,202105,40962.59094
8ca2c26e82b8dcecb01c,202105,102422.8361
771cfff6334f0e86706f,202104,1148.411233
3c84a3efe9dd2840925a,202106,37119.0418
771cfff6334f0e86706f,202105,1105.003935
3c84a3efe9dd2840925a,202107,28992.96003
6301de4bec058e8e3e7f,202107,979.170129
08592154aa84c3156333,202108,9137.873065
0d48975ae45ccdca20d3,202107,19667.35
b44951d7b036727b4ecd,202104,42225.934
795bfc7169c3839287d0,202104,4689.079333
b44951d7b036727b4ecd,202105,38903.88323
795bfc7169c3839287d0,202105,5546.301935
0d48975ae45ccdca20d3,202108,18237.77258
8ca2c26e82b8dcecb01c,202106,106574.7133
b44951d7b036727b4ecd,202106,41500.53
4ca0e2c9a953a574256b,202108,9607.231613
a79fbadc53e64379094d,202103,2770.790935
b44951d7b036727b4ecd,202107,43146.12516
a79fbadc53e64379094d,202104,2987.182267
b44951d7b036727b4ecd,202108,47546.43419
53a629b52d3dd26afc51,202103,5425.427097
ca734d97adbecd06e4bd,202106,215.2342333
771cfff6334f0e86706f,202106,1402.422733
771cfff6334f0e86706f,202107,1318.27829
a79fbadc53e64379094d,202105,2328.435516
8ca2c26e82b8dcecb01c,202107,112305.129
128779f0b1ac7d81c00e,202106,42021.764
771cfff6334f0e86706f,202108,1507.532645
6301de4bec058e8e3e7f,202108,832.8805806
97df6726c918a1d5e0c2,202105,462.2752258
97df6726c918a1d5e0c2,202106,482.9771667
97df6726c918a1d5e0c2,202107,613.7949355
3179559f02b29dfc1f3c,202103,9081.890968
795bfc7169c3839287d0,202106,2295.886667
3179559f02b29dfc1f3c,202104,1857.922
3c84a3efe9dd2840925a,202108,21246.93619
795bfc7169c3839287d0,202107,1772.837419
3179559f02b29dfc1f3c,202105,10526.19032
fa1acf2d50aa1fa01801,202105,13751.84387
795bfc7169c3839287d0,202108,1532.637419
3179559f02b29dfc1f3c,202106,11238.53267
a55f355b7e8d69fd7fa6,202103,527.8653226
fa1acf2d50aa1fa01801,202106,12399.89967
53a629b52d3dd26afc51,202104,4584.192
ca734d97adbecd06e4bd,202107,128.7071613
53a629b52d3dd26afc51,202105,3100.910968
ca734d97adbecd06e4bd,202108,93.76193548
d911eb8453478c4ded79,202103,8810.697419
3179559f02b29dfc1f3c,202107,14425.17871
a79fbadc53e64379094d,202106,1969.7351
3179559f02b29dfc1f3c,202108,5274.333548
a79fbadc53e64379094d,202107,2002.422129
f04c50955097d353f74f,202103,7646.231065
a79fbadc53e64379094d,202108,2544.809226
f04c50955097d353f74f,202104,6036.761467
24fde980541328350aa2,202103,1164.589032
97df6726c918a1d5e0c2,202108,546.6551613
a55f355b7e8d69fd7fa6,202104,409.8362667
fa1acf2d50aa1fa01801,202107,4822.215161
a55f355b7e8d69fd7fa6,202105,417.4120645
fa1acf2d50aa1fa01801,202108,8835.492258
a55f355b7e8d69fd7fa6,202106,599.1138667
c9ffad9b758d502b5a43,202106,175.8414333
c9ffad9b758d502b5a43,202107,104.4159677
53a629b52d3dd26afc51,202106,3030.898667
c9ffad9b758d502b5a43,202108,144.0102258
8699742d7d1e523456d1,202103,9369.743548
692ee1d6a67336758f4d,202103,4212.959484
1f66a6b5c296db2ec20f,202106,1429.805533
8699742d7d1e523456d1,202104,7499.019
a37bc37823d42f58db45,202108,460.9192581
a2e1d2b22b1c238ddba1,202103,5984.085806
58da3de6c4f82c2d1778,202103,5202.583484
8699742d7d1e523456d1,202105,6072.417419
a2e1d2b22b1c238ddba1,202104,5962.94
58da3de6c4f82c2d1778,202104,4765.462933
8699742d7d1e523456d1,202106,7825.691
ade66b36b7d1d9b48fe3,202108,481.1812903
a2e1d2b22b1c238ddba1,202105,7425.285806
f974e23993eb82e43cb8,202103,1943.301935
8699742d7d1e523456d1,202107,7727.472903
58da3de6c4f82c2d1778,202105,4453.469419
a2e1d2b22b1c238ddba1,202106,8682.004
8699742d7d1e523456d1,202108,7214.917097
f974e23993eb82e43cb8,202104,1986.469033
58da3de6c4f82c2d1778,202106,3346.361333
a2e1d2b22b1c238ddba1,202107,10062.44935
f974e23993eb82e43cb8,202105,1834.863258
692ee1d6a67336758f4d,202104,2852.8304
58da3de6c4f82c2d1778,202107,4366.648742
a2e1d2b22b1c238ddba1,202108,11465.29484
f974e23993eb82e43cb8,202106,2227.990133
58da3de6c4f82c2d1778,202108,4626.258452
f04c50955097d353f74f,202105,9745.230387
13fd8c7ed97edad10da2,202106,221.9598333
32e4e98bb8d775e87571,202103,2451.596129
f974e23993eb82e43cb8,202107,2137.011613
7c76a27e533a2efbcf3a,202106,16692.0735
f974e23993eb82e43cb8,202108,2682.071903
fa68f4cc5c6a8ba9921b,202105,14430.91252
7c76a27e533a2efbcf3a,202107,10777.23806
fa68f4cc5c6a8ba9921b,202106,14251.041
fa68f4cc5c6a8ba9921b,202107,18292.97984
fa68f4cc5c6a8ba9921b,202108,18538.79742
7c76a27e533a2efbcf3a,202108,17413.15048
3b0c88ed86d8902fcd4a,202103,1792.67329
3b0c88ed86d8902fcd4a,202104,1544.5811
3b0c88ed86d8902fcd4a,202105,1526.826129
128779f0b1ac7d81c00e,202107,46637.54839
3b0c88ed86d8902fcd4a,202106,2220.3838
daa4fd166147271b40ef,202103,3273.002645
128779f0b1ac7d81c00e,202108,44661.70968
13fd8c7ed97edad10da2,202107,298.8617419
03f6d801f0090a2cb0ea,202103,571.4887419
daa4fd166147271b40ef,202104,2711.792967
13fd8c7ed97edad10da2,202108,378.8250968
a78dd2027a917a854b3b,202103,11425.77806
03f6d801f0090a2cb0ea,202104,389.8596333
a78dd2027a917a854b3b,202104,8737.25
03f6d801f0090a2cb0ea,202105,402.1477419
a78dd2027a917a854b3b,202105,10655.20097
84b74e5c1b99bd27f989,202103,1524.269161
84b74e5c1b99bd27f989,202104,1238.9266
a78dd2027a917a854b3b,202106,11182.486
03f6d801f0090a2cb0ea,202106,485.9796667
b025299143d548b00290,202107,7164.94
03f6d801f0090a2cb0ea,202107,477.8107419
b025299143d548b00290,202108,6716.308387
9d2bb3b32c8c117cc941,202108,360.2677097
de794069a0e23d624d78,202103,7811.232968
de794069a0e23d624d78,202104,7547.059
de794069a0e23d624d78,202105,7435.513677
de794069a0e23d624d78,202106,6917.654933
de794069a0e23d624d78,202107,6948.837484
de794069a0e23d624d78,202108,7293.756935
38a549592e9efb8cb321,202103,1451.279355
116c80fb4f2cb3285db1,202103,25887.75516
38a549592e9efb8cb321,202104,1276.638
116c80fb4f2cb3285db1,202104,26938.405
38a549592e9efb8cb321,202105,1713.174839
8ca2c26e82b8dcecb01c,202108,117468.6542
028ab31bdb9b0c237949,202103,135.9131613
028ab31bdb9b0c237949,202104,86.2068
028ab31bdb9b0c237949,202105,62.69090323
028ab31bdb9b0c237949,202106,93.25266667
028ab31bdb9b0c237949,202107,112.1643548
028ab31bdb9b0c237949,202108,97.86858065
3d237097508a51dee48a,202103,2257.654
32e4e98bb8d775e87571,202104,2721.441
24fde980541328350aa2,202104,1521.241667
d911eb8453478c4ded79,202104,11537.982
d911eb8453478c4ded79,202105,9556.867097
3d237097508a51dee48a,202104,2265.621467
d911eb8453478c4ded79,202106,11139.25
d911eb8453478c4ded79,202107,12234.70968
d911eb8453478c4ded79,202108,14130.35258
f36fa2176da53bbff297,202103,2959.192968
577bf5054e5f382e7487,202104,555.9179
316ae14bcf195894908f,202103,53143.86903
1f66a6b5c296db2ec20f,202107,1405.602613
1f66a6b5c296db2ec20f,202108,1382.047516
316ae14bcf195894908f,202104,56501.02
52966af460ed226f380c,202103,692.2086129
52966af460ed226f380c,202104,582.0196333
577bf5054e5f382e7487,202105,490.7118065
577bf5054e5f382e7487,202106,818.8568333
519e626e3f46d561170d,202103,1780.237129
552241ae9cc16929fa3a,202108,312.9250645
577bf5054e5f382e7487,202107,717.7782903
59c44a05119051c941b2,202103,458.2073226
519e626e3f46d561170d,202104,1457.8689
577bf5054e5f382e7487,202108,734.2823548
59c44a05119051c941b2,202104,716.972
09d94668ac2fe96b2fa3,202103,189.532
519e626e3f46d561170d,202105,1447.133968
a55f355b7e8d69fd7fa6,202107,589.4262581
59c44a05119051c941b2,202105,310.4843226
09d94668ac2fe96b2fa3,202104,208.1483333
519e626e3f46d561170d,202106,1382.165867
a55f355b7e8d69fd7fa6,202108,605.5041613
09d94668ac2fe96b2fa3,202105,324.044
519e626e3f46d561170d,202107,1279.497613
63825888162f8c04623a,202103,3314.611484
519e626e3f46d561170d,202108,1557.66471
63825888162f8c04623a,202104,3252.603267
53a629b52d3dd26afc51,202107,3265.176774
52966af460ed226f380c,202105,744.7426774
63825888162f8c04623a,202105,4204.203806
52966af460ed226f380c,202106,969.9426333
53a629b52d3dd26afc51,202108,3764.172903
63825888162f8c04623a,202106,3637.964133
52966af460ed226f380c,202107,622.7055806
09d94668ac2fe96b2fa3,202106,385.5360333
67d2d60bf059c5f049bf,202103,2973.062581
63825888162f8c04623a,202107,3787.340581
67d2d60bf059c5f049bf,202104,3185.427333
63825888162f8c04623a,202108,3895.314355
4cf1f3d5950a02fa81d8,202103,9321.316129
67d2d60bf059c5f049bf,202105,1800.731613
4cf1f3d5950a02fa81d8,202104,9578.750667
316ae14bcf195894908f,202105,53373.99613
316ae14bcf195894908f,202106,54425.692
52966af460ed226f380c,202108,356.8584194
316ae14bcf195894908f,202107,30565.84387
7592f6dbc2f9cf919b89,202103,22572.60774
59c44a05119051c941b2,202106,2123.383033
3d1fa4e0e27b72a502f8,202103,31.0
59c44a05119051c941b2,202107,3618.115806
3d1fa4e0e27b72a502f8,202104,30.0
59c44a05119051c941b2,202108,4649.891032
3d1fa4e0e27b72a502f8,202105,31.0
6b108f360dc39caafe85,202103,597.4845806
3d1fa4e0e27b72a502f8,202106,30.0
6b108f360dc39caafe85,202104,644.9520333
3d1fa4e0e27b72a502f8,202107,31.0
3d1fa4e0e27b72a502f8,202108,31.0
f04c50955097d353f74f,202106,8188.9935
f04c50955097d353f74f,202107,9603.241194
a78dd2027a917a854b3b,202107,10565.7071
9f8cfff5cae2d673e22e,202103,77461.4071
a78dd2027a917a854b3b,202108,8768.856129
4cf1f3d5950a02fa81d8,202105,12158.00065
7592f6dbc2f9cf919b89,202104,19780.84533
2ce7c946a3ff4ee09793,202104,27129.364
2ce7c946a3ff4ee09793,202105,33823.65323
2ce7c946a3ff4ee09793,202106,32286.458
2ce7c946a3ff4ee09793,202107,39247.91161
7592f6dbc2f9cf919b89,202105,18363.68387
19344961b653cee5756c,202103,7232.079774
7592f6dbc2f9cf919b89,202106,16731.90667
19344961b653cee5756c,202104,6022.229367
7592f6dbc2f9cf919b89,202107,15261.22968
19344961b653cee5756c,202105,6078.344935
7592f6dbc2f9cf919b89,202108,18602.33419
19344961b653cee5756c,202106,7188.240233
19344961b653cee5756c,202107,7112.367194
19344961b653cee5756c,202108,7354.50429
32e4e98bb8d775e87571,202105,2439.19871
32e4e98bb8d775e87571,202106,2167.379667
32e4e98bb8d775e87571,202107,2422.927097
32e4e98bb8d775e87571,202108,1881.314839
823f3aa800bf57f3509d,202103,6641.149032
823f3aa800bf57f3509d,202104,6305.625333
12180839958316eb5989,202103,74.81712903
12180839958316eb5989,202104,73.67636667
12180839958316eb5989,202105,109.4524194
3b0c88ed86d8902fcd4a,202107,2687.728226
67d2d60bf059c5f049bf,202106,1537.655333
116c80fb4f2cb3285db1,202105,28416.82871
12180839958316eb5989,202106,210.0699333
116c80fb4f2cb3285db1,202106,27050.098
12180839958316eb5989,202107,2899.491645
116c80fb4f2cb3285db1,202107,12740.87306
38a549592e9efb8cb321,202106,3739.889
116c80fb4f2cb3285db1,202108,18241.84048
38a549592e9efb8cb321,202107,3242.319032
692ee1d6a67336758f4d,202105,2499.713613
3d237097508a51dee48a,202105,1836.180484
38a549592e9efb8cb321,202108,3314.766452
692ee1d6a67336758f4d,202106,4806.817367
6c8e68ae42bba8a3e605,202103,464.7934516
3d237097508a51dee48a,202106,1927.259733
692ee1d6a67336758f4d,202107,6454.025484
6c8e68ae42bba8a3e605,202104,366.4401333
3d237097508a51dee48a,202107,1594.392065
692ee1d6a67336758f4d,202108,5207.50371
6f493a5870a53875e9b2,202103,452.8996774
6c8e68ae42bba8a3e605,202105,379.3287419
3d237097508a51dee48a,202108,1674.665355
24fde980541328350aa2,202105,2066.50129
6f493a5870a53875e9b2,202104,335.054
6c8e68ae42bba8a3e605,202106,409.516
dd4728fe291e0a0fa354,202103,14870.71097
dd4728fe291e0a0fa354,202104,14568.50533
24fde980541328350aa2,202106,1442.776333
6c8e68ae42bba8a3e605,202107,404.3947742
dd4728fe291e0a0fa354,202105,12893.71
6c8e68ae42bba8a3e605,202108,484.4356129
24fde980541328350aa2,202107,1292.437419
dd4728fe291e0a0fa354,202106,15308.32133
dd4728fe291e0a0fa354,202107,16259.22194
f04c50955097d353f74f,202108,8568.056677
b29c8e160364d22f6fb9,202103,218.5109677
b29c8e160364d22f6fb9,202104,222.16
6f493a5870a53875e9b2,202105,383.1641935
b29c8e160364d22f6fb9,202105,96.62883871
3b0c88ed86d8902fcd4a,202108,2337.578613
6f493a5870a53875e9b2,202106,234.7705
992e09df1cc35139e5d2,202103,481.6074516
b29c8e160364d22f6fb9,202106,172.3185
6f493a5870a53875e9b2,202107,306.4551613
992e09df1cc35139e5d2,202104,345.2625
b29c8e160364d22f6fb9,202107,226.763
b29c8e160364d22f6fb9,202108,313.9710968
f36fa2176da53bbff297,202104,2686.932267
f36fa2176da53bbff297,202105,2441.678194
84b74e5c1b99bd27f989,202105,1124.839806
f36fa2176da53bbff297,202106,3055.4391
823f3aa800bf57f3509d,202105,5435.267548
823f3aa800bf57f3509d,202106,7524.400133
823f3aa800bf57f3509d,202107,6510.976129
f36fa2176da53bbff297,202107,3073.133
819da4d2c97761975ede,202103,27283.6271
f36fa2176da53bbff297,202108,2985.576226
245f5800336dc1894909,202103,416.4822581
dda5de72968fd20fac1b,202103,18564.90948
245f5800336dc1894909,202104,374.2066
dda5de72968fd20fac1b,202104,14612.94233
245f5800336dc1894909,202105,427.1362903
dda5de72968fd20fac1b,202105,7383.250806
03f6d801f0090a2cb0ea,202108,459.175871
0c1af72ae1a887f0531a,202103,40759.62194
0c1af72ae1a887f0531a,202104,36772.59333
0c1af72ae1a887f0531a,202105,40203.28774
84b74e5c1b99bd27f989,202106,1659.3967
daa4fd166147271b40ef,202105,2488.710903
84b74e5c1b99bd27f989,202107,1957.675194
84b74e5c1b99bd27f989,202108,1893.247355
353d982572eece30b690,202103,32640.47452
0c1af72ae1a887f0531a,202106,33523.488
ff84752aa43e20efc510,202103,5436.662258
353d982572eece30b690,202104,38775.461
0c1af72ae1a887f0531a,202107,37444.0871
daa4fd166147271b40ef,202106,1863.526667
0c1af72ae1a887f0531a,202108,45335.81935
dda5de72968fd20fac1b,202106,4643.121067
5149d5d10d7534407122,202103,10884.74694
24fde980541328350aa2,202108,1779.036129
ff84752aa43e20efc510,202104,4974.517
5149d5d10d7534407122,202104,26418.372
389db9e74f51ae7b9a8d,202103,15936.88903
389db9e74f51ae7b9a8d,202104,15285.90267
389db9e74f51ae7b9a8d,202105,16906.9871
09d94668ac2fe96b2fa3,202107,511.8261613
389db9e74f51ae7b9a8d,202106,22101.17733
09d94668ac2fe96b2fa3,202108,448.1344194
5149d5d10d7534407122,202105,20503.01355
389db9e74f51ae7b9a8d,202107,30733.20903
353d982572eece30b690,202105,38520.33806
353d982572eece30b690,202106,38398.347
9ec5927dbe01c4a6abd4,202103,236484.2674
67d2d60bf059c5f049bf,202107,2178.078065
992e09df1cc35139e5d2,202105,307.811129
67d2d60bf059c5f049bf,202108,2627.484516
992e09df1cc35139e5d2,202106,673.1355
ff84752aa43e20efc510,202105,4591.700645
353d982572eece30b690,202107,39565.20806
ff84752aa43e20efc510,202106,7768.043
ff84752aa43e20efc510,202107,8739.799677
daa4fd166147271b40ef,202107,1430.048774
992e09df1cc35139e5d2,202107,671.4041935
992e09df1cc35139e5d2,202108,670.3969032
21a1f061c490a7e45498,202103,5670.624806
5ddc4384ace46114060d,202103,5569.198419
2ce7c946a3ff4ee09793,202108,42604.5129
21a1f061c490a7e45498,202104,5675.0603
5ddc4384ace46114060d,202104,3744.612933
b9a7fb9da25e3fea0f40,202103,18406.88113
5ddc4384ace46114060d,202105,3369.237613
9ec5927dbe01c4a6abd4,202104,230218.8643
9ec5927dbe01c4a6abd4,202105,278804.4081
9e9f8a473a46c381e4e3,202103,63676.25161
9e9f8a473a46c381e4e3,202104,60790.992
dd4728fe291e0a0fa354,202108,14501.88774
4cf1f3d5950a02fa81d8,202106,13045.63733
4cf1f3d5950a02fa81d8,202107,11975.13871
4cf1f3d5950a02fa81d8,202108,13673.58516
4a66a6ff031e1424c8e8,202103,31.0
4a66a6ff031e1424c8e8,202104,11407.47333
4a66a6ff031e1424c8e8,202105,45982.03484
daa4fd166147271b40ef,202108,957.2421935
353d982572eece30b690,202108,41959.45968
22338fba96f1f3c31745,202103,2884.343548
0992f6e7c4a39373a738,202107,133.1624839
22338fba96f1f3c31745,202104,2180.590667
f2fb14e55548bc2fe47c,202103,17940.62194
0992f6e7c4a39373a738,202108,319.821129
d5a486175140a59420c5,202103,16938.75548
22338fba96f1f3c31745,202105,2921.535806
f2fb14e55548bc2fe47c,202104,18367.66867
22338fba96f1f3c31745,202106,2768.680333
d5a486175140a59420c5,202104,12996.79667
22338fba96f1f3c31745,202107,3279.89871
d5a486175140a59420c5,202105,11052.30581
22338fba96f1f3c31745,202108,3319.802903
6b108f360dc39caafe85,202105,609.6882903
6b108f360dc39caafe85,202106,721.6158667
12180839958316eb5989,202108,4158.798258
4a66a6ff031e1424c8e8,202106,43914.54
4d29f8fa8fd29540bbfd,202103,20866.80032
4a66a6ff031e1424c8e8,202107,43779.94323
4d29f8fa8fd29540bbfd,202104,22778.141
4a66a6ff031e1424c8e8,202108,45092.52
4d29f8fa8fd29540bbfd,202105,18093.65258
4d29f8fa8fd29540bbfd,202106,18348.853
4d29f8fa8fd29540bbfd,202107,18773.57355
a75c163e8c6887816fbd,202103,23903.78065
a75c163e8c6887816fbd,202104,23887.46467
823f3aa800bf57f3509d,202108,5595.42671
4d29f8fa8fd29540bbfd,202108,19357.0271
5604bbf0f081e4b639da,202103,933.7258387
db8b3ec957a8fbaaa9b3,202103,2092.303419
5604bbf0f081e4b639da,202104,985.1553
db8b3ec957a8fbaaa9b3,202104,1733.778633
a75c163e8c6887816fbd,202105,25764.16839
a75c163e8c6887816fbd,202106,23401.46
a75c163e8c6887816fbd,202107,16476.95161
a75c163e8c6887816fbd,202108,32148.83935
db8b3ec957a8fbaaa9b3,202105,671.4041935
5604bbf0f081e4b639da,202105,982.3469677
3f5e814858a91eb4ab61,202103,5683.564613
3f5e814858a91eb4ab61,202104,4479.144533
dda5de72968fd20fac1b,202107,4323.761419
316ae14bcf195894908f,202108,26311.97935
dda5de72968fd20fac1b,202108,4044.703258
6f493a5870a53875e9b2,202108,288.4401613
bd8d9de440348cc18784,202103,1184.851065
bd8d9de440348cc18784,202104,942.1595
bd8d9de440348cc18784,202105,896.8822581
bd8d9de440348cc18784,202106,730.8235333
